DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202402;1;RN;51626;CAIXA ECONÔMICA FEDERAL;1;1156,71
202402;1;RN;51884;INTER;351;378680,56
202402;1;RN;10069;ITAU;147;183658,63
202402;1;RN;52058;NUBANK;1058;1073823,77
202402;1;RN;30379;SANTANDER;69;85636,51
202402;1;RN;51011;VOTORANTIM;5;6368,59
202402;1;RO;51750;BANCO SICOOB;3;3086,64
202402;1;RO;49906;BB;139;202277,29
202402;1;RO;30290;BMG;12;13073,86
202402;1;RO;10045;BRADESCO;54;80298,05
202402;1;RO;31976;BRB;5;12749,53
202402;1;RO;49944;BTG PACTUAL;540;853175,92
202402;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;3;4718,88
202402;1;RO;52072;C6 BANK;32;44907,23
202402;1;RO;51626;CAIXA ECONÔMICA FEDERAL;4;684,66
202402;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;10;16623,69
202402;1;RO;51884;INTER;166;213904,96
202402;1;RO;10069;ITAU;109;172620,75
202402;1;RO;52058;NUBANK;692;816682,51
202402;1;RO;30379;SANTANDER;40;57933,26
202402;1;RO;5203605;SICOOB AMAZÔNIA;4;6452,91
202402;1;RO;3632872;SICOOB CREDISUL;8;8461,06
202402;1;RO;51011;VOTORANTIM;8;10368,20
202402;1;RR;30173;BANRISUL;1;357,45
202402;1;RR;49906;BB;59;74324,37
202402;1;RR;30290;BMG;3;6752,03
202402;1;RR;10045;BRADESCO;20;20333,24
202402;1;RR;49944;BTG PACTUAL;176;245491,02
202402;1;RR;52072;C6 BANK;4;1720,13
202402;1;RR;51884;INTER;50;64326,48
202402;1;RR;10069;ITAU;60;67510,36
202402;1;RR;52058;NUBANK;237;261037,24
202402;1;RR;30379;SANTANDER;18;18279,90
202402;1;RR;5203605;SICOOB AMAZÔNIA;1;312,66
202402;1;RR;51011;VOTORANTIM;1;2420,52
202402;1;RS;51750;BANCO SICOOB;7;4457,80
202402;1;RS;30173;BANRISUL;195;245230,70
202402;1;RS;49906;BB;344;460641,06
202402;1;RS;30290;BMG;30;40560,19
202402;1;RS;10045;BRADESCO;193;197391,48
202402;1;RS;31976;BRB;18;25653,76
202402;1;RS;49944;BTG PACTUAL;2626;3690434,56
202402;1;RS;52072;C6 BANK;88;111708,17
202402;1;RS;51626;CAIXA ECONÔMICA FEDERAL;13;8747,73
202402;1;RS;78825270;CCLA MAXI ALFA;4;10719,04
202402;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1050,03
202402;1;RS;51884;INTER;667;784603,53
202402;1;RS;10069;ITAU;529;617485,04
202402;1;RS;52058;NUBANK;2619;2804570,38
202402;1;RS;30379;SANTANDER;283;353099,71
202402;1;RS;51011;VOTORANTIM;11;12875,02
202402;1;SC;51750;BANCO SICOOB;13;16379,73
202402;1;SC;30173;BANRISUL;5;7084,57
202402;1;SC;49906;BB;199;290589,83
202402;1;SC;30290;BMG;23;35700,24
202402;1;SC;10045;BRADESCO;145;191025,15
202402;1;SC;31976;BRB;9;7139,96
202402;1;SC;49944;BTG PACTUAL;1773;2751564,48
202402;1;SC;52072;C6 BANK;72;100329,81
202402;1;SC;51626;CAIXA ECONÔMICA FEDERAL;6;5777,37
202402;1;SC;85291086;CC LITORÂNEA;1;1004,24
202402;1;SC;86829827;CCLA DO VALE;1;1519,12
202402;1;SC;78825270;CCLA MAXI ALFA;7;12040,21
202402;1;SC;51884;INTER;371;516065,70
202402;1;SC;10069;ITAU;286;408925,67
202402;1;SC;52058;NUBANK;1455;1942883,02
202402;1;SC;30379;SANTANDER;115;155524,74
202402;1;SC;86791837;SICOOB VALE DOS PINHAIS;1;802,77
202402;1;SC;51011;VOTORANTIM;6;10274,50
202402;1;SE;51750;BANCO SICOOB;2;3707,15
202402;1;SE;49906;BB;69;88032,59
202402;1;SE;30290;BMG;18;18068,75
202402;1;SE;10045;BRADESCO;35;29880,95
202402;1;SE;31976;BRB;6;5046,85
202402;1;SE;49944;BTG PACTUAL;617;768215,74
202402;1;SE;52072;C6 BANK;10;9620,58
202402;1;SE;51626;CAIXA ECONÔMICA FEDERAL;4;1609,62
202402;1;SE;51884;INTER;193;190843,93
202402;1;SE;10069;ITAU;63;56302,74
202402;1;SE;52058;NUBANK;567;498276,71
202402;1;SE;30379;SANTANDER;33;36137,64
202402;1;SE;51011;VOTORANTIM;4;2401,83
202402;1;SP;51750;BANCO SICOOB;22;33262,43
202402;1;SP;30173;BANRISUL;10;21881,70
202402;1;SP;49906;BB;1454;1793734,90
202402;1;SP;30290;BMG;206;233273,82
202402;1;SP;10045;BRADESCO;1906;2096254,37
202402;1;SP;31976;BRB;121;157615,96
202402;1;SP;49944;BTG PACTUAL;16056;20653934,27
202402;1;SP;52072;C6 BANK;627;764317,40
202402;1;SP;51626;CAIXA ECONÔMICA FEDERAL;42;22890,91
202402;1;SP;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;2;3571,00
202402;1;SP;51884;INTER;4015;4379180,89
202402;1;SP;10069;ITAU;5984;6669403,56
202402;1;SP;52058;NUBANK;15661;16288907,29
202402;1;SP;30379;SANTANDER;1842;2201104,81
202402;1;SP;51011;VOTORANTIM;62;70542,13
202402;1;TO;49906;BB;87;118931,28
202402;1;TO;30290;BMG;4;1741,46
202402;1;TO;10045;BRADESCO;23;29463,98
202402;1;TO;31976;BRB;9;12168,10
202402;1;TO;49944;BTG PACTUAL;211;267924,73
202402;1;TO;52072;C6 BANK;11;11058,22
202402;1;TO;51626;CAIXA ECONÔMICA FEDERAL;1;201,51
202402;1;TO;51884;INTER;91;98928,70
202402;1;TO;10069;ITAU;33;34724,66
202402;1;TO;52058;NUBANK;311;287119,09
202402;1;TO;30379;SANTANDER;22;26632,55
202402;1;TO;51011;VOTORANTIM;3;4842,99
202402;2;AC;10045;BRADESCO;2;20378,57
202402;2;AC;49944;BTG PACTUAL;1;6360,15
202402;2;AC;51011;VOTORANTIM;7;58611,88
202402;2;AL;49944;BTG PACTUAL;1;5104,21
202402;2;AL;52072;C6 BANK;4;22719,52
202402;2;AL;51626;CAIXA ECONÔMICA FEDERAL;2;6443,64
202402;2;AL;10069;ITAU;8;17667,36
202402;2;AL;51011;VOTORANTIM;16;89901,10
202402;2;AM;10045;BRADESCO;10;33290,02
202402;2;AM;49944;BTG PACTUAL;3;9895,44
202402;2;AM;52072;C6 BANK;2;13514,36
202402;2;AM;51626;CAIXA ECONÔMICA FEDERAL;2;1236,84
202402;2;AM;10069;ITAU;17;16782,67
202402;2;AM;51011;VOTORANTIM;24;209087,06
202402;2;AP;10045;BRADESCO;1;6387,55
202402;2;AP;49944;BTG PACTUAL;2;16871,07
202402;2;AP;51011;VOTORANTIM;3;15421,60
202402;2;BA;10045;BRADESCO;13;63905,65
202402;2;BA;49944;BTG PACTUAL;6;20179,75
202402;2;BA;52072;C6 BANK;13;206154,48
202402;2;BA;51626;CAIXA ECONÔMICA FEDERAL;11;64148,62
202402;2;BA;10069;ITAU;29;119162,98
202402;2;BA;30379;SANTANDER;1;43,19
202402;2;BA;51011;VOTORANTIM;74;464884,86
202402;2;CE;10045;BRADESCO;17;120409,04
202402;2;CE;49944;BTG PACTUAL;4;6158,89
202402;2;CE;52072;C6 BANK;9;12601,65
202402;2;CE;51626;CAIXA ECONÔMICA FEDERAL;10;24389,12
202402;2;CE;10069;ITAU;17;52268,06
202402;2;CE;51011;VOTORANTIM;74;442350,23
202402;2;DF;10045;BRADESCO;1;2344,96
202402;2;DF;49944;BTG PACTUAL;7;61022,17
202402;2;DF;52072;C6 BANK;3;113924,77
202402;2;DF;51626;CAIXA ECONÔMICA FEDERAL;2;2139,61
202402;2;DF;10069;ITAU;12;21432,19
202402;2;DF;51011;VOTORANTIM;34;201826,22
202402;2;ES;10045;BRADESCO;2;13031,00
202402;2;ES;52072;C6 BANK;4;6363,22
202402;2;ES;51626;CAIXA ECONÔMICA FEDERAL;7;18777,11
202402;2;ES;10069;ITAU;3;20462,59
202402;2;ES;51011;VOTORANTIM;37;190374,10
202402;2;GO;10045;BRADESCO;13;87757,91
202402;2;GO;52072;C6 BANK;5;14717,79
202402;2;GO;51626;CAIXA ECONÔMICA FEDERAL;6;8046,25
202402;2;GO;10069;ITAU;8;12254,04
202402;2;GO;51011;VOTORANTIM;73;456671,94
202402;2;MA;4913711;BCO DO EST. DO PA S.A.;1;12809,76
202402;2;MA;10045;BRADESCO;6;12796,09
202402;2;MA;49944;BTG PACTUAL;1;21824,26
202402;2;MA;52072;C6 BANK;3;6577,02
202402;2;MA;51626;CAIXA ECONÔMICA FEDERAL;2;1138,37
202402;2;MA;10069;ITAU;3;11676,43
202402;2;MA;51011;VOTORANTIM;34;195009,35
202402;2;MG;10045;BRADESCO;23;95914,95
202402;2;MG;49944;BTG PACTUAL;14;50695,04
202402;2;MG;52072;C6 BANK;10;74919,22
202402;2;MG;51626;CAIXA ECONÔMICA FEDERAL;16;33738,70
202402;2;MG;10069;ITAU;61;147429,47
202402;2;MG;51011;VOTORANTIM;232;957936,03
202402;2;MS;10045;BRADESCO;8;27480,22
202402;2;MS;52072;C6 BANK;2;416,17
202402;2;MS;51626;CAIXA ECONÔMICA FEDERAL;3;21795,07
202402;2;MS;10069;ITAU;13;31909,99
202402;2;MS;51011;VOTORANTIM;59;429184,20
202402;2;MT;10045;BRADESCO;4;18161,32
202402;2;MT;49944;BTG PACTUAL;5;10379,05
202402;2;MT;52072;C6 BANK;1;28575,55
202402;2;MT;51626;CAIXA ECONÔMICA FEDERAL;2;2570,51
202402;2;MT;10069;ITAU;12;11928,81
202402;2;MT;51011;VOTORANTIM;68;505177,32
202402;2;PA;4913711;BCO DO EST. DO PA S.A.;6;70346,86
202402;2;PA;10045;BRADESCO;6;13048,20
202402;2;PA;49944;BTG PACTUAL;2;4380,56
202402;2;PA;52072;C6 BANK;5;7350,04
202402;2;PA;51626;CAIXA ECONÔMICA FEDERAL;5;12992,64
202402;2;PA;10069;ITAU;11;28317,16
202402;2;PA;51011;VOTORANTIM;57;461522,68
202402;2;PB;10045;BRADESCO;5;6382,78
202402;2;PB;49944;BTG PACTUAL;3;14507,27
202402;2;PB;51626;CAIXA ECONÔMICA FEDERAL;5;5843,66
202402;2;PB;10069;ITAU;14;37448,53
202402;2;PB;51011;VOTORANTIM;46;211339,18
202402;2;PE;10045;BRADESCO;8;23640,54
202402;2;PE;49944;BTG PACTUAL;10;15185,53
202402;2;PE;52072;C6 BANK;9;55911,45
202402;2;PE;51626;CAIXA ECONÔMICA FEDERAL;6;4640,09
202402;2;PE;10069;ITAU;26;99288,84
202402;2;PE;51011;VOTORANTIM;51;224083,14
202402;2;PI;49944;BTG PACTUAL;5;23726,04
202402;2;PI;52072;C6 BANK;3;6229,00
202402;2;PI;51626;CAIXA ECONÔMICA FEDERAL;3;10934,25
202402;2;PI;10069;ITAU;4;15931,13
202402;2;PI;51011;VOTORANTIM;29;204479,48
202402;2;PR;10045;BRADESCO;12;78808,00
202402;2;PR;49944;BTG PACTUAL;5;14916,60
202402;2;PR;52072;C6 BANK;14;109438,18
202402;2;PR;51626;CAIXA ECONÔMICA FEDERAL;19;57917,58
202402;2;PR;10069;ITAU;32;120120,47
202402;2;PR;51011;VOTORANTIM;215;1211780,95
202402;2;RJ;10045;BRADESCO;26;130702,97
202402;2;RJ;49944;BTG PACTUAL;15;27136,03
202402;2;RJ;52072;C6 BANK;22;53055,30
202402;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;14;28116,45
202402;2;RJ;10069;ITAU;102;283370,62
202402;2;RJ;30379;SANTANDER;3;130,92
202402;2;RJ;51011;VOTORANTIM;209;1758986,57
202402;2;RN;10045;BRADESCO;3;57108,61
202402;2;RN;49944;BTG PACTUAL;7;23359,29
202402;2;RN;52072;C6 BANK;4;4451,67
202402;2;RN;51626;CAIXA ECONÔMICA FEDERAL;2;10896,05
202402;2;RN;10069;ITAU;17;36763,05
202402;2;RN;51011;VOTORANTIM;39;227649,75
202402;2;RO;10045;BRADESCO;1;68,85
202402;2;RO;52072;C6 BANK;1;1463,07
202402;2;RO;51626;CAIXA ECONÔMICA FEDERAL;2;1139,78
202402;2;RO;10069;ITAU;5;18135,62
202402;2;RO;30379;SANTANDER;1;66,83
202402;2;RO;51011;VOTORANTIM;19;188326,31
202402;2;RR;49944;BTG PACTUAL;2;2021,57
202402;2;RR;52072;C6 BANK;1;1114,20
202402;2;RR;10069;ITAU;2;4358,87
202402;2;RR;51011;VOTORANTIM;6;56090,80
202402;2;RS;10045;BRADESCO;4;25178,49
202402;2;RS;49944;BTG PACTUAL;6;10799,23
202402;2;RS;52072;C6 BANK;3;7050,79
202402;2;RS;51626;CAIXA ECONÔMICA FEDERAL;7;6543,72
202402;2;RS;10069;ITAU;25;42808,43
202402;2;RS;51011;VOTORANTIM;150;796189,09
202402;2;SC;10045;BRADESCO;9;89917,62
202402;2;SC;49944;BTG PACTUAL;3;6092,98
202402;2;SC;52072;C6 BANK;6;23451,32
202402;2;SC;51626;CAIXA ECONÔMICA FEDERAL;8;12321,37
202402;2;SC;10069;ITAU;13;32249,27
202402;2;SC;51011;VOTORANTIM;151;938775,81
202402;2;SE;10045;BRADESCO;2;35844,33
202402;2;SE;49944;BTG PACTUAL;1;5773,53
202402;2;SE;52072;C6 BANK;1;314,56
202402;2;SE;51626;CAIXA ECONÔMICA FEDERAL;2;1486,51
202402;2;SE;10069;ITAU;2;909,05
202402;2;SE;51011;VOTORANTIM;16;79478,71
202402;2;SP;10045;BRADESCO;66;319591,78
202402;2;SP;49944;BTG PACTUAL;51;176351,93
202402;2;SP;52072;C6 BANK;53;360990,38
202402;2;SP;51626;CAIXA ECONÔMICA FEDERAL;41;65227,05
202402;2;SP;10069;ITAU;274;643147,80
202402;2;SP;30379;SANTANDER;5;410,47
202402;2;SP;51011;VOTORANTIM;973;4892790,08
202402;2;TO;10045;BRADESCO;1;3133,46
202402;2;TO;51626;CAIXA ECONÔMICA FEDERAL;2;12549,82
202402;2;TO;10069;ITAU;3;8127,58
202402;2;TO;51011;VOTORANTIM;11;66482,49
202403;1;AC;51750;BANCO SICOOB;2;1931,22
202403;1;AC;49906;BB;83;87627,64
202403;1;AC;30290;BMG;5;1635,43
202403;1;AC;10045;BRADESCO;26;35593,11
202403;1;AC;49944;BTG PACTUAL;224;371356,06
202403;1;AC;52072;C6 BANK;6;3763,53
202403;1;AC;51626;CAIXA ECONÔMICA FEDERAL;435;491326,71
202403;1;AC;51884;INTER;52;75285,62
202403;1;AC;10069;ITAU;31;40166,72
202403;1;AC;52058;NUBANK;366;417404,03
202403;1;AC;30379;SANTANDER;29;40251,89
202403;1;AC;3632872;SICOOB CREDISUL;1;2437,05
202403;1;AL;51750;BANCO SICOOB;1;798,13
202403;1;AL;30173;BANRISUL;1;3747,92
202403;1;AL;49906;BB;181;201689,34
202403;1;AL;30290;BMG;8;10144,50
202403;1;AL;10045;BRADESCO;97;98144,29
202403;1;AL;49944;BTG PACTUAL;808;988057,29
202403;1;AL;52072;C6 BANK;24;21785,32
202403;1;AL;51626;CAIXA ECONÔMICA FEDERAL;1338;1401790,46
202403;1;AL;51884;INTER;283;318439,53
202403;1;AL;10069;ITAU;131;159376,45
202403;1;AL;52058;NUBANK;976;910313,49
202403;1;AL;30379;SANTANDER;44;55810,15
202403;1;AL;51011;VOTORANTIM;1;307,63
202403;1;AM;51750;BANCO SICOOB;1;2757,14
202403;1;AM;49906;BB;209;277477,29
202403;1;AM;30290;BMG;22;23719,99
202403;1;AM;10045;BRADESCO;478;645794,35
202403;1;AM;49944;BTG PACTUAL;1611;2413074,23
202403;1;AM;52072;C6 BANK;51;58828,65
202403;1;AM;51626;CAIXA ECONÔMICA FEDERAL;2256;2759720,76
202403;1;AM;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;1810,41
202403;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;1;558,95
202403;1;AM;51884;INTER;610;769750,74
202403;1;AM;10069;ITAU;426;527157,96
202403;1;AM;52058;NUBANK;2438;2912368,20
202403;1;AM;30379;SANTANDER;114;158131,71
202403;1;AM;51011;VOTORANTIM;5;8009,74
202403;1;AP;49906;BB;80;79579,65
202403;1;AP;30290;BMG;3;2981,12
202403;1;AP;10045;BRADESCO;29;39090,71
202403;1;AP;49944;BTG PACTUAL;178;266520,50
202403;1;AP;52072;C6 BANK;9;10890,21
202403;1;AP;51626;CAIXA ECONÔMICA FEDERAL;192;212564,18
202403;1;AP;51884;INTER;75;83233,40
202403;1;AP;10069;ITAU;43;61183,47
202403;1;AP;52058;NUBANK;231;213164,94
202403;1;AP;30379;SANTANDER;20;17431,55
202403;1;BA;51750;BANCO SICOOB;9;17457,20
202403;1;BA;30173;BANRISUL;3;5343,91
202403;1;BA;49906;BB;689;811537,50
202403;1;BA;30290;BMG;46;54385,46
202403;1;BA;10045;BRADESCO;651;666568,72
202403;1;BA;49944;BTG PACTUAL;3099;4073607,48
202403;1;BA;52072;C6 BANK;102;105730,08
202403;1;BA;51626;CAIXA ECONÔMICA FEDERAL;4794;5207976,45
202403;1;BA;2282165;CC SICOOB CREDICONQUISTA;2;3220,29
202403;1;BA;2876918;CC SICOOB NORTE SUL;1;201,99
202403;1;BA;51884;INTER;980;1027542,55
202403;1;BA;10069;ITAU;690;773093,53
202403;1;BA;52058;NUBANK;3831;3887327,96
202403;1;BA;30379;SANTANDER;259;276699,67
202403;1;BA;73398646;SOC CC SICOOB COOPERE;3;4173,90
202403;1;BA;51011;VOTORANTIM;10;19931,54
202403;1;CE;51750;BANCO SICOOB;1;526,78
202403;1;CE;30173;BANRISUL;2;944,76
202403;1;CE;49906;BB;581;659407,46
202403;1;CE;30290;BMG;25;28301,65
202403;1;CE;10045;BRADESCO;458;483077,91
202403;1;CE;49944;BTG PACTUAL;2646;3316994,89
202403;1;CE;52072;C6 BANK;64;84073,17
202403;1;CE;51626;CAIXA ECONÔMICA FEDERAL;3728;3855580,22
202403;1;CE;51884;INTER;934;949439,06
202403;1;CE;10069;ITAU;409;422148,33
202403;1;CE;52058;NUBANK;3285;3140847,03
202403;1;CE;30379;SANTANDER;205;194343,85
202403;1;CE;51011;VOTORANTIM;5;3174,39
202403;1;DF;51750;BANCO SICOOB;8;10454,03
202403;1;DF;30173;BANRISUL;1;385,08
202403;1;DF;49906;BB;287;343997,30
202403;1;DF;30290;BMG;13;19384,24
202403;1;DF;10045;BRADESCO;101;108930,67
202403;1;DF;49944;BTG PACTUAL;1092;1563559,67
202403;1;DF;52072;C6 BANK;34;44582,64
202403;1;DF;51626;CAIXA ECONÔMICA FEDERAL;1403;1723609,77
202403;1;DF;51884;INTER;379;505064,54
202403;1;DF;10069;ITAU;245;288282,19
202403;1;DF;52058;NUBANK;1384;1553363,30
202403;1;DF;30379;SANTANDER;110;148361,93
202403;1;DF;51011;VOTORANTIM;3;7707,15
202403;1;ES;51750;BANCO SICOOB;22;34496,93
202403;1;ES;30173;BANRISUL;1;2437,28
202403;1;ES;49906;BB;149;185603,48
202403;1;ES;30290;BMG;11;14538,60
202403;1;ES;10045;BRADESCO;103;127220,87
202403;1;ES;49944;BTG PACTUAL;914;1364415,80
202403;1;ES;52072;C6 BANK;18;24496,04
202403;1;ES;51626;CAIXA ECONÔMICA FEDERAL;1353;1646235,39
202403;1;ES;51884;INTER;277;348748,34
202403;1;ES;10069;ITAU;201;247667,81
202403;1;ES;52058;NUBANK;996;1151795,90
202403;1;ES;30379;SANTANDER;55;74854,52
202403;1;ES;51011;VOTORANTIM;5;8891,72
202403;1;GO;51750;BANCO SICOOB;4;3502,70
202403;1;GO;49906;BB;284;354388,76
202403;1;GO;30290;BMG;21;31873,23
202403;1;GO;10045;BRADESCO;221;274722,93
202403;1;GO;49944;BTG PACTUAL;1622;2281021,11
202403;1;GO;52072;C6 BANK;70;87438,25
202403;1;GO;51626;CAIXA ECONÔMICA FEDERAL;2086;2242344,90
202403;1;GO;37079720;CCLA SICOOB CREDIJUSTRA;1;4821,31
202403;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;948,21
202403;1;GO;51884;INTER;507;634274,66
202403;1;GO;10069;ITAU;502;650966,96
202403;1;GO;52058;NUBANK;1883;1964492,94
202403;1;GO;30379;SANTANDER;109;144282,11
202403;1;GO;51011;VOTORANTIM;11;20569,18
202403;1;MA;51750;BANCO SICOOB;5;4192,48
202403;1;MA;49906;BB;528;570573,91
202403;1;MA;30290;BMG;10;12464,15
202403;1;MA;10045;BRADESCO;264;257961,27
202403;1;MA;49944;BTG PACTUAL;1018;1336937,56
202403;1;MA;52072;C6 BANK;24;23241,51
202403;1;MA;51626;CAIXA ECONÔMICA FEDERAL;1469;1525155,65
202403;1;MA;51884;INTER;358;360732,08
202403;1;MA;10069;ITAU;200;205921,02
202403;1;MA;52058;NUBANK;1631;1533175,84
202403;1;MA;30379;SANTANDER;86;98155,37
202403;1;MA;51011;VOTORANTIM;5;9339,91
202403;1;MG;51750;BANCO SICOOB;62;104754,93
202403;1;MG;30173;BANRISUL;4;3363,69
202403;1;MG;49906;BB;845;1100458,51
202403;1;MG;30290;BMG;94;122257,95
202403;1;MG;10045;BRADESCO;698;833818,27
202403;1;MG;49944;BTG PACTUAL;4524;6558807,91
202403;1;MG;52072;C6 BANK;126;161059,80
202403;1;MG;51626;CAIXA ECONÔMICA FEDERAL;8678;10622349,22
202403;1;MG;68512748;CC CREDIESMERALDAS LTDA.;1;2839,71
202403;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;1;285,55
202403;1;MG;51884;INTER;2462;2834343,02
202403;1;MG;10069;ITAU;1434;1727611,72
202403;1;MG;52058;NUBANK;5690;6744925,52
202403;1;MG;30379;SANTANDER;334;440709,97
202403;1;MG;51011;VOTORANTIM;14;25359,79
202403;1;MS;51750;BANCO SICOOB;4;4954,89
202403;1;MS;30173;BANRISUL;1;202,16
202403;1;MS;49906;BB;242;301008,14
202403;1;MS;30290;BMG;19;19866,51
202403;1;MS;10045;BRADESCO;235;279930,59
202403;1;MS;49944;BTG PACTUAL;911;1273526,39
202403;1;MS;52072;C6 BANK;29;38959,21
202403;1;MS;51626;CAIXA ECONÔMICA FEDERAL;1755;2162456,80
202403;1;MS;51884;INTER;206;278010,41
202403;1;MS;10069;ITAU;146;173561,49
202403;1;MS;52058;NUBANK;1249;1423181,86
202403;1;MS;30379;SANTANDER;82;93567,44
202403;1;MS;51011;VOTORANTIM;5;6748,08
202403;1;MT;51750;BANCO SICOOB;16;26717,05
202403;1;MT;49906;BB;268;424489,98
202403;1;MT;30290;BMG;15;27866,05
202403;1;MT;10045;BRADESCO;156;236164,39
202403;1;MT;49944;BTG PACTUAL;996;1637208,60
202403;1;MT;52072;C6 BANK;43;67632,79
202403;1;MT;51626;CAIXA ECONÔMICA FEDERAL;1185;1778542,08
202403;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;3654,98
202403;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;1;561,85
202403;1;MT;51884;INTER;227;297844,62
202403;1;MT;10069;ITAU;136;180622,26
202403;1;MT;52058;NUBANK;1186;1542412,31
202403;1;MT;30379;SANTANDER;64;90720,30
202403;1;MT;3632872;SICOOB CREDISUL;2;4471,46
202403;1;MT;51011;VOTORANTIM;14;21100,42
202403;1;PA;51750;BANCO SICOOB;2;3318,91
202403;1;PA;49906;BB;468;502280,40
202403;1;PA;4913711;BCO DO EST. DO PA S.A.;4;12603,55
202403;1;PA;30290;BMG;14;14915,05
202403;1;PA;10045;BRADESCO;345;360552,54
202403;1;PA;49944;BTG PACTUAL;1806;2176866,65
202403;1;PA;52072;C6 BANK;64;69981,86
202403;1;PA;51626;CAIXA ECONÔMICA FEDERAL;2050;1940646,39
202403;1;PA;51884;INTER;726;728859,65
202403;1;PA;10069;ITAU;413;445421,09
202403;1;PA;52058;NUBANK;2748;2469576,91
202403;1;PA;30379;SANTANDER;128;149264,78
202403;1;PA;51011;VOTORANTIM;8;11449,48
202403;1;PB;51750;BANCO SICOOB;1;1210,45
202403;1;PB;49906;BB;265;311338,88
202403;1;PB;30290;BMG;13;18155,72
202403;1;PB;10045;BRADESCO;237;243022,34
202403;1;PB;49944;BTG PACTUAL;1079;1456142,53
202403;1;PB;52072;C6 BANK;31;36882,17
202403;1;PB;51626;CAIXA ECONÔMICA FEDERAL;1787;1912373,80
202403;1;PB;51884;INTER;296;314360,56
202403;1;PB;10069;ITAU;193;193145,05
202403;1;PB;52058;NUBANK;1328;1355026,48
202403;1;PB;30379;SANTANDER;76;91792,61
202403;1;PB;51011;VOTORANTIM;3;6466,75
202403;1;PE;51750;BANCO SICOOB;3;1778,57
202403;1;PE;49906;BB;413;460468,62
202403;1;PE;30290;BMG;33;41118,83
202403;1;PE;10045;BRADESCO;389;426770,51
202403;1;PE;49944;BTG PACTUAL;2129;2588784,84
202403;1;PE;52072;C6 BANK;53;72956,71
202403;1;PE;51626;CAIXA ECONÔMICA FEDERAL;3509;3718979,45
202403;1;PE;4174720;CC SICOOB COOPEMAR;1;1437,37
202403;1;PE;51884;INTER;707;743076,95
202403;1;PE;10069;ITAU;475;556452,11
202403;1;PE;52058;NUBANK;2697;2728823,06
202403;1;PE;30379;SANTANDER;197;217673,25
202403;1;PE;51011;VOTORANTIM;8;13635,83
202403;1;PI;51750;BANCO SICOOB;1;326,07
202403;1;PI;30173;BANRISUL;1;200,14
202403;1;PI;49906;BB;314;376634,90
202403;1;PI;30290;BMG;10;10112,37
202403;1;PI;10045;BRADESCO;103;128670,74
202403;1;PI;49944;BTG PACTUAL;808;1065825,83
202403;1;PI;52072;C6 BANK;12;10457,68
202403;1;PI;51626;CAIXA ECONÔMICA FEDERAL;1388;1599917,69
202403;1;PI;51884;INTER;225;271384,47
202403;1;PI;10069;ITAU;112;113517,28
202403;1;PI;52058;NUBANK;1039;1091412,54
202403;1;PI;30379;SANTANDER;47;55942,03
202403;1;PI;51011;VOTORANTIM;2;800,90
202403;1;PR;51750;BANCO SICOOB;13;18400,47
202403;1;PR;30173;BANRISUL;2;3267,14
202403;1;PR;49906;BB;454;607120,37
202403;1;PR;30290;BMG;26;38819,32
202403;1;PR;10045;BRADESCO;381;466568,00
202403;1;PR;49944;BTG PACTUAL;2804;4194984,92
202403;1;PR;52072;C6 BANK;108;137898,50
202403;1;PR;51626;CAIXA ECONÔMICA FEDERAL;3736;4290904,80
202403;1;PR;2466552;CC SICOOB VALE SUL;3;7200,28
202403;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;301,23
202403;1;PR;51884;INTER;583;705198,34
202403;1;PR;10069;ITAU;833;1009692,90
202403;1;PR;52058;NUBANK;3271;3834156,00
202403;1;PR;30379;SANTANDER;219;257402,46
202403;1;PR;51011;VOTORANTIM;11;13241,70
202403;1;RJ;51750;BANCO SICOOB;11;9155,31
202403;1;RJ;30173;BANRISUL;2;3618,37
202403;1;RJ;49906;BB;602;648462,54
202403;1;RJ;30290;BMG;70;73756,60
202403;1;RJ;10045;BRADESCO;1165;1175593,61
202403;1;RJ;49944;BTG PACTUAL;5359;6684694,54
202403;1;RJ;52072;C6 BANK;242;239285,51
202403;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;8342;8795439,28
202403;1;RJ;51884;INTER;1661;1803128,34
202403;1;RJ;10069;ITAU;2678;2796252,90
202403;1;RJ;52058;NUBANK;7807;7443085,72
202403;1;RJ;30379;SANTANDER;734;792918,99
202403;1;RJ;51011;VOTORANTIM;15;10852,98
